"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 20, 2021","24.051","24.781","25.000","23.309","14.81M","-2.95%"
"Dec 19, 2021","24.781","25.481","25.840","24.670","11.79M","-2.75%"
"Dec 18, 2021","25.481","24.643","25.710","24.230","15.38M","3.35%"
"Dec 17, 2021","24.655","26.011","26.200","24.258","11.61M","-5.28%"
"Dec 16, 2021","26.031","27.122","27.810","25.800","15.28M","-4.02%"
"Dec 15, 2021","27.122","26.181","28.002","24.320","28.62M","3.59%"
"Dec 14, 2021","26.182","25.998","26.670","25.010","11.01M","0.71%"
"Dec 13, 2021","25.996","29.598","29.810","25.598","11.70M","-12.17%"
"Dec 12, 2021","29.600","27.760","30.020","27.320","12.10M","6.87%"
"Dec 11, 2021","27.696","26.389","28.150","25.850","8.66M","4.95%"
"Dec 10, 2021","26.389","26.911","28.401","25.760","24.00M","-1.94%"
"Dec 09, 2021","26.911","29.802","30.090","26.810","19.40M","-9.70%"
"Dec 08, 2021","29.804","30.490","30.600","28.051","10.95M","-2.29%"
"Dec 07, 2021","30.502","28.191","31.402","27.700","14.11M","8.19%"
"Dec 06, 2021","28.192","28.320","28.912","24.879","33.42M","-0.45%"
"Dec 05, 2021","28.321","29.458","29.720","26.470","12.56M","-3.86%"
"Dec 04, 2021","29.458","33.698","33.840","24.543","51.41M","-12.58%"
"Dec 03, 2021","33.696","35.779","36.791","32.707","10.08M","-5.82%"
"Dec 02, 2021","35.778","36.770","36.770","35.070","6.11M","-2.70%"
"Dec 01, 2021","36.770","37.883","38.770","36.281","14.33M","-2.94%"
"Nov 30, 2021","37.885","37.112","39.321","35.460","10.65M","2.08%"
"Nov 29, 2021","37.114","35.791","37.530","35.450","8.47M","3.70%"
"Nov 28, 2021","35.791","35.170","35.811","32.261","21.78M","1.77%"
"Nov 27, 2021","35.170","34.457","35.921","34.450","14.06M","2.09%"
"Nov 26, 2021","34.449","39.431","39.610","33.911","34.77M","-12.63%"
"Nov 25, 2021","39.430","38.309","40.911","38.060","15.20M","2.92%"
"Nov 24, 2021","38.310","40.780","40.900","38.089","15.07M","-6.06%"
"Nov 23, 2021","40.780","39.472","41.451","38.610","14.45M","3.31%"
"Nov 22, 2021","39.474","41.942","42.120","38.830","9.36M","-6.26%"
"Nov 21, 2021","42.108","42.070","43.562","40.650","13.72M","0.09%"
"Nov 20, 2021","42.070","41.222","42.090","39.891","12.02M","2.05%"
"Nov 19, 2021","41.224","39.021","42.242","38.410","9.82M","5.65%"
"Nov 18, 2021","39.021","42.761","43.270","37.620","30.26M","-8.74%"
"Nov 17, 2021","42.761","40.841","42.761","38.870","23.98M","4.70%"
"Nov 16, 2021","40.841","44.761","44.761","38.454","41.15M","-8.76%"
"Nov 15, 2021","44.761","46.361","47.450","44.540","13.58M","-3.45%"
"Nov 14, 2021","46.361","47.061","47.820","45.040","9.56M","-1.57%"
"Nov 13, 2021","47.100","45.891","47.529","44.890","12.48M","2.63%"
"Nov 12, 2021","45.891","47.529","47.710","44.061","22.32M","-3.46%"
"Nov 11, 2021","47.536","46.860","49.421","45.600","65.95M","1.44%"
"Nov 10, 2021","46.861","50.750","52.049","42.726","40.97M","-7.66%"
"Nov 09, 2021","50.750","53.344","53.348","50.579","21.40M","-4.85%"
"Nov 08, 2021","53.337","52.180","53.850","51.660","8.99M","2.22%"
"Nov 07, 2021","52.181","51.972","53.500","51.320","7.65M","0.40%"
"Nov 06, 2021","51.972","51.760","52.390","49.001","16.84M","0.43%"
"Nov 05, 2021","51.749","53.843","53.900","50.593","9.61M","-3.89%"
"Nov 04, 2021","53.843","53.301","55.000","52.190","29.21M","1.01%"
"Nov 03, 2021","53.303","51.650","54.520","49.170","35.56M","3.39%"
"Nov 02, 2021","51.553","49.982","53.280","48.040","40.94M","3.04%"
"Nov 01, 2021","50.030","42.732","51.501","41.740","49.36M","17.08%"
"Oct 31, 2021","42.731","42.691","43.350","41.052","6.76M","0.08%"
"Oct 30, 2021","42.696","44.201","44.300","42.160","42.39M","-3.14%"
"Oct 29, 2021","44.081","41.840","44.326","41.650","18.41M","5.55%"
"Oct 28, 2021","41.763","40.451","43.090","39.920","12.28M","3.39%"
"Oct 27, 2021","40.393","44.922","45.740","39.046","19.01M","-9.99%"
"Oct 26, 2021","44.875","44.550","46.000","43.429","19.46M","0.73%"
"Oct 25, 2021","44.550","42.301","44.788","42.120","95.66M","5.29%"
"Oct 24, 2021","42.311","43.988","44.160","41.350","7.72M","-3.82%"
"Oct 23, 2021","43.990","43.499","44.760","43.090","12.74M","1.13%"
"Oct 22, 2021","43.499","42.831","46.350","42.730","33.17M","1.56%"
"Oct 21, 2021","42.833","44.408","45.500","42.002","16.14M","-3.55%"
"Oct 20, 2021","44.409","41.360","45.180","41.090","27.69M","7.37%"
"Oct 19, 2021","41.360","41.180","41.619","40.090","18.52M","0.40%"
"Oct 18, 2021","41.195","42.109","43.240","40.281","66.20M","-2.17%"
"Oct 17, 2021","42.108","41.681","42.850","39.689","11.21M","1.02%"
"Oct 16, 2021","41.682","43.320","44.720","41.321","14.99M","-3.78%"
"Oct 15, 2021","43.320","40.750","44.189","39.480","45.51M","6.31%"
"Oct 14, 2021","40.750","41.670","42.460","39.430","41.30M","-2.22%"
"Oct 13, 2021","41.676","35.148","43.038","33.650","184.50M","18.58%"
"Oct 12, 2021","35.146","34.120","35.419","32.100","14.51M","3.01%"
"Oct 11, 2021","34.120","34.431","36.080","33.270","23.54M","-0.90%"
"Oct 10, 2021","34.431","36.311","37.410","34.219","27.07M","-5.18%"
"Oct 09, 2021","36.312","33.292","36.891","33.010","13.53M","9.07%"
"Oct 08, 2021","33.291","33.950","34.479","33.080","34.42M","-1.94%"
"Oct 07, 2021","33.950","32.220","35.252","30.980","42.24M","5.36%"
"Oct 06, 2021","32.223","31.400","33.041","29.150","15.52M","2.62%"
"Oct 05, 2021","31.400","31.141","32.130","30.630","17.62M","0.83%"
"Oct 04, 2021","31.141","32.100","32.100","30.100","19.24M","-2.99%"
"Oct 03, 2021","32.100","32.010","32.681","31.320","16.31M","0.19%"
"Oct 02, 2021","32.040","31.943","33.380","31.550","18.05M","0.30%"
"Oct 01, 2021","31.945","28.609","32.319","28.510","15.10M","11.66%"
"Sep 30, 2021","28.608","27.279","28.941","27.150","9.10M","4.88%"
"Sep 29, 2021","27.278","26.301","28.550","26.130","11.06M","3.60%"
"Sep 28, 2021","26.330","27.692","28.370","26.160","20.54M","-4.92%"
"Sep 27, 2021","27.694","28.870","30.230","27.590","12.05M","-4.07%"
"Sep 26, 2021","28.870","29.821","29.990","26.779","38.51M","-3.22%"
"Sep 25, 2021","29.831","30.820","32.180","29.470","27.60M","-3.22%"
"Sep 24, 2021","30.823","33.433","33.500","28.049","30.38M","-7.81%"
"Sep 23, 2021","33.433","31.582","33.572","30.371","28.64M","5.86%"
"Sep 22, 2021","31.583","26.312","31.980","25.930","19.94M","20.03%"
"Sep 21, 2021","26.313","28.251","30.340","25.519","26.90M","-6.86%"
"Sep 20, 2021","28.251","33.820","33.890","26.898","59.24M","-16.47%"
"Sep 19, 2021","33.819","34.861","34.870","33.031","16.24M","-2.99%"
"Sep 18, 2021","34.860","33.050","35.860","32.520","20.79M","5.73%"
"Sep 17, 2021","32.970","35.550","36.930","32.230","15.01M","-7.13%"
"Sep 16, 2021","35.500","36.520","36.960","34.130","14.59M","-2.61%"
"Sep 15, 2021","36.450","37.360","37.970","35.590","12.91M","-2.25%"
"Sep 14, 2021","37.290","34.900","38.740","34.110","48.90M","6.97%"
"Sep 13, 2021","34.860","35.800","37.910","31.870","102.63M","-2.79%"
"Sep 12, 2021","35.860","31.570","36.390","30.710","-","13.59%"
"Sep 11, 2021","31.570","29.210","32.040","28.280","-","8.26%"
"Sep 10, 2021","29.160","29.840","32.630","28.010","-","-2.05%"
"Sep 09, 2021","29.770","27.750","31.810","27.030","-","7.51%"
"Sep 08, 2021","27.690","27.960","28.870","25.250","-","-0.47%"
"Sep 07, 2021","27.820","34.410","35.670","22.820","-","-18.99%"
"Sep 06, 2021","34.340","34.430","35.070","32.400","-","-0.26%"
"Sep 05, 2021","34.430","32.410","34.770","32.010","-","6.33%"
"Sep 04, 2021","32.380","33.570","34.060","32.020","-","-3.54%"
"Sep 03, 2021","33.570","31.790","34.000","31.050","-","5.63%"
"Sep 02, 2021","31.780","33.170","33.190","31.350","-","-4.25%"
"Sep 01, 2021","33.190","31.330","33.820","29.670","-","5.80%"
"Aug 31, 2021","31.370","26.030","31.920","25.650","-","20.61%"
"Aug 30, 2021","26.010","25.680","27.520","24.350","-","1.13%"
"Aug 29, 2021","25.720","25.960","26.450","25.290","-","-0.89%"
"Aug 28, 2021","25.950","26.530","26.750","25.480","-","-2.30%"
"Aug 27, 2021","26.560","23.910","26.750","23.460","-","11.08%"
"Aug 26, 2021","23.910","25.981","26.386","23.500","-","-7.97%"
"Aug 25, 2021","25.982","25.070","26.537","24.517","-","3.51%"
"Aug 24, 2021","25.100","27.875","28.172","24.401","-","-10.06%"
"Aug 23, 2021","27.908","27.680","28.617","27.377","-","0.84%"
"Aug 22, 2021","27.676","27.858","28.509","26.546","-","-0.73%"
"Aug 21, 2021","27.879","28.183","29.327","27.519","-","-0.93%"
"Aug 20, 2021","28.142","26.603","28.456","26.120","-","5.86%"
"Aug 19, 2021","26.584","23.876","26.829","23.483","-","11.31%"
"Aug 18, 2021","23.882","23.505","25.151","22.500","-","1.56%"
"Aug 17, 2021","23.516","24.416","27.384","23.052","-","-3.82%"
"Aug 16, 2021","24.449","23.163","25.672","22.879","-","5.58%"
"Aug 15, 2021","23.156","22.832","23.325","21.862","-","1.30%"
"Aug 14, 2021","22.859","22.719","23.460","21.782","-","0.64%"
"Aug 13, 2021","22.713","20.766","22.727","20.537","-","9.48%"
"Aug 12, 2021","20.747","21.348","22.281","19.912","-","-3.06%"
"Aug 11, 2021","21.402","20.609","22.444","20.561","-","3.79%"
"Aug 10, 2021","20.620","20.577","21.392","20.115","-","0.20%"
"Aug 09, 2021","20.579","19.653","21.225","18.720","-","4.65%"
"Aug 08, 2021","19.665","20.953","21.205","19.219","-","-6.17%"
"Aug 07, 2021","20.958","20.416","21.659","20.055","-","2.79%"
"Aug 06, 2021","20.389","19.124","20.799","18.547","-","6.64%"
"Aug 05, 2021","19.120","19.167","19.450","17.882","-","-0.17%"
"Aug 04, 2021","19.153","17.414","19.563","17.111","-","9.92%"
"Aug 03, 2021","17.424","17.980","18.507","16.841","-","-3.23%"
"Aug 02, 2021","18.006","18.427","18.933","17.601","-","-2.30%"
"Aug 01, 2021","18.430","16.771","19.887","16.569","-","9.89%"
"Jul 31, 2021","16.771","15.817","16.999","15.600","-","6.23%"
"Jul 30, 2021","15.788","15.256","15.839","14.419","-","3.53%"
"Jul 29, 2021","15.250","14.531","15.385","14.278","-","5.01%"
"Jul 28, 2021","14.522","14.365","14.735","13.956","-","1.00%"
"Jul 27, 2021","14.378","13.914","14.531","13.383","-","3.24%"
"Jul 26, 2021","13.927","13.730","15.292","13.643","-","1.38%"
"Jul 25, 2021","13.737","13.625","13.737","13.091","-","0.63%"
"Jul 24, 2021","13.651","13.407","13.734","13.127","-","1.97%"
"Jul 23, 2021","13.387","13.150","13.497","12.336","-","1.74%"
"Jul 22, 2021","13.158","12.336","13.351","11.841","-","6.78%"
"Jul 21, 2021","12.322","10.953","12.833","10.683","-","12.45%"
"Jul 20, 2021","10.958","11.438","11.549","10.380","-","-4.25%"
"Jul 19, 2021","11.444","12.635","12.723","11.370","-","-9.53%"
"Jul 18, 2021","12.650","12.294","12.908","12.265","-","3.03%"
"Jul 17, 2021","12.278","12.008","12.734","11.735","-","2.15%"
"Jul 16, 2021","12.019","13.097","13.311","12.017","-","-8.29%"
"Jul 15, 2021","13.106","13.800","14.102","12.749","-","-5.04%"
"Jul 14, 2021","13.802","14.204","14.204","13.181","-","-2.75%"
"Jul 13, 2021","14.192","14.849","15.096","14.023","-","-4.66%"
"Jul 12, 2021","14.886","15.493","15.643","14.424","-","-3.79%"
"Jul 11, 2021","15.472","15.294","15.702","15.142","-","1.21%"
"Jul 10, 2021","15.287","15.685","15.989","15.050","-","-2.43%"
"Jul 09, 2021","15.668","14.980","15.908","14.869","-","2.06%"
"Jul 08, 2021","15.352","16.804","16.874","15.131","-","-8.98%"
"Jul 07, 2021","16.866","16.109","17.662","16.109","-","7.71%"
"Jul 06, 2021","15.658","15.217","15.944","15.217","-","2.84%"
"Jul 05, 2021","15.226","15.967","15.967","14.937","-","-4.72%"
"Jul 04, 2021","15.980","15.859","16.529","15.679","-","2.41%"
"Jul 03, 2021","15.604","15.290","15.624","15.029","-","1.95%"
"Jul 02, 2021","15.306","15.176","15.306","14.650","-","0.70%"
"Jul 01, 2021","15.200","16.400","16.400","15.041","-","-7.17%"
"Jun 30, 2021","16.374","16.295","16.495","15.254","-","1.01%"
"Jun 29, 2021","16.210","15.830","16.950","15.830","-","2.93%"
"Jun 28, 2021","15.749","15.029","15.990","14.751","-","5.06%"
"Jun 27, 2021","14.991","14.523","14.991","14.154","-","3.35%"
"Jun 26, 2021","14.505","14.423","14.807","13.806","-","0.41%"
"Jun 25, 2021","14.446","16.251","16.383","14.446","-","-10.95%"
"Jun 24, 2021","16.223","15.780","16.504","14.912","-","2.76%"
"Jun 23, 2021","15.787","14.643","16.373","14.643","-","7.88%"
"Jun 22, 2021","14.634","15.795","16.603","13.782","-","-7.33%"
"Jun 21, 2021","15.791","20.649","20.649","15.791","-","-23.36%"
"Jun 20, 2021","20.605","20.253","20.929","19.322","-","1.78%"
"Jun 19, 2021","20.244","21.387","21.588","20.244","-","-5.22%"
"Jun 18, 2021","21.359","22.533","22.533","20.593","-","-5.08%"
"Jun 17, 2021","22.503","23.022","23.876","22.158","-","-2.22%"
"Jun 16, 2021","23.015","23.884","24.345","22.918","-","-3.91%"
"Jun 15, 2021","23.952","25.870","25.870","23.952","-","-7.36%"
"Jun 14, 2021","25.856","22.162","25.856","21.514","-","17.26%"
"Jun 13, 2021","22.050","20.742","22.163","20.217","-","6.47%"
"Jun 12, 2021","20.710","20.837","21.021","19.890","-","-1.16%"
"Jun 11, 2021","20.952","22.683","22.897","20.660","-","-7.37%"
"Jun 10, 2021","22.618","23.284","24.173","22.581","-","-2.45%"
"Jun 09, 2021","23.187","21.619","23.187","20.652","-","6.95%"
"Jun 08, 2021","21.680","21.662","21.820","20.258","-","0.16%"
"Jun 07, 2021","21.645","24.191","25.179","21.645","-","-10.50%"
"Jun 06, 2021","24.185","23.707","24.381","23.707","-","1.69%"
"Jun 05, 2021","23.782","25.092","26.110","23.630","-","-4.87%"
"Jun 04, 2021","25.000","26.891","26.923","23.935","-","-7.31%"
"Jun 03, 2021","26.971","25.837","27.961","25.837","-","4.05%"
"Jun 02, 2021","25.921","22.907","26.665","22.907","-","13.48%"
"Jun 01, 2021","22.841","23.227","23.500","22.189","-","-2.32%"
"May 31, 2021","23.384","20.314","23.384","19.481","-","14.30%"
"May 30, 2021","20.458","19.880","20.995","18.966","-","2.92%"
"May 29, 2021","19.877","21.380","22.078","19.106","-","-6.84%"
"May 28, 2021","21.337","23.820","24.675","20.676","-","-10.93%"
"May 27, 2021","23.954","24.486","24.486","22.180","-","-2.20%"
"May 26, 2021","24.492","22.229","24.492","22.229","-","10.50%"
"May 25, 2021","22.164","23.119","23.119","20.410","-","-4.46%"
"May 24, 2021","23.199","18.030","23.326","17.795","-","29.83%"
"May 23, 2021","17.869","22.030","22.956","15.000","-","-18.83%"
"May 22, 2021","22.014","24.245","24.305","20.849","-","-9.79%"
"May 21, 2021","24.404","29.032","30.447","22.016","-","-15.64%"
"May 20, 2021","28.927","25.320","30.180","24.212","-","15.70%"
"May 19, 2021","25.001","40.765","40.765","24.065","-","-38.44%"
"May 18, 2021","40.612","38.714","41.363","37.881","-","4.90%"
"May 17, 2021","38.716","42.353","42.353","37.334","-","-8.74%"
"May 16, 2021","42.426","43.619","46.269","40.062","-","-2.51%"
"May 15, 2021","43.517","47.919","49.469","43.313","-","-9.27%"
"May 14, 2021","47.962","39.982","47.962","39.982","-","19.94%"
"May 13, 2021","39.988","34.975","40.239","34.975","-","15.95%"
"May 12, 2021","34.488","38.635","41.683","34.488","-","-10.78%"
"May 11, 2021","38.653","36.335","38.653","35.796","-","5.96%"
"May 10, 2021","36.480","40.345","41.435","35.237","-","-9.51%"
"May 09, 2021","40.312","39.896","40.440","38.586","-","1.11%"
"May 08, 2021","39.869","39.807","40.257","39.447","-","-0.00%"
"May 07, 2021","39.870","41.626","41.734","39.870","-","-4.08%"
"May 06, 2021","41.565","40.517","42.417","39.142","-","2.72%"
"May 05, 2021","40.466","36.148","40.466","36.103","-","12.04%"
"May 04, 2021","36.119","37.250","37.250","35.772","-","-3.01%"
"May 03, 2021","37.239","36.601","37.875","36.601","-","1.58%"
"May 02, 2021","36.659","36.896","37.107","35.847","-","-0.61%"
"May 01, 2021","36.885","36.401","37.153","36.198","-","1.01%"
"Apr 30, 2021","36.516","35.980","36.516","35.668","-","1.49%"
"Apr 29, 2021","35.981","33.986","35.981","33.263","-","5.99%"
"Apr 28, 2021","33.946","34.831","34.860","33.177","-","-2.68%"
"Apr 27, 2021","34.882","33.420","34.882","33.420","-","4.43%"
"Apr 26, 2021","33.402","29.840","33.402","29.840","-","12.26%"
"Apr 25, 2021","29.753","29.071","30.877","28.676","-","2.59%"
"Apr 24, 2021","29.001","32.275","32.275","29.001","-","-10.07%"
"Apr 23, 2021","32.249","32.893","32.893","28.876","-","-2.14%"
"Apr 22, 2021","32.955","33.783","35.895","32.955","-","-2.47%"
"Apr 21, 2021","33.791","35.504","35.934","33.791","-","-4.75%"
"Apr 20, 2021","35.477","34.859","35.477","32.955","-","2.09%"
"Apr 19, 2021","34.749","37.360","38.276","34.630","-","-7.00%"
"Apr 18, 2021","37.363","42.168","42.168","34.202","-","-11.35%"
"Apr 17, 2021","42.148","41.412","46.910","41.412","-","1.80%"
"Apr 16, 2021","41.404","43.444","43.444","41.335","-","-4.82%"
"Apr 15, 2021","43.501","42.620","43.572","41.780","-","2.23%"
"Apr 14, 2021","42.554","43.116","43.903","41.216","-","-0.92%"
"Apr 13, 2021","42.948","40.530","42.948","40.307","-","6.18%"
"Apr 12, 2021","40.450","41.377","41.377","40.069","-","-2.11%"
"Apr 11, 2021","41.320","41.727","41.727","40.273","-","-0.64%"
"Apr 10, 2021","41.587","40.832","42.447","40.717","-","2.00%"
"Apr 09, 2021","40.771","41.339","41.512","40.560","-","-1.31%"
"Apr 08, 2021","41.313","39.613","41.313","39.613","-","4.56%"
"Apr 07, 2021","39.509","43.407","43.407","38.341","-","-8.81%"
"Apr 06, 2021","43.325","45.800","45.800","42.312","-","-5.20%"
"Apr 05, 2021","45.700","44.480","45.700","42.306","-","3.29%"
"Apr 04, 2021","44.243","41.030","44.707","41.030","-","6.88%"
"Apr 03, 2021","41.393","41.105","45.393","41.105","-","0.90%"
"Apr 02, 2021","41.026","37.465","41.026","37.071","-","9.68%"
"Apr 01, 2021","37.405","37.009","38.347","36.431","-","1.02%"
"Mar 31, 2021","37.027","33.994","37.171","33.623","-","8.95%"
"Mar 30, 2021","33.985","34.369","34.437","33.558","-","-1.11%"
"Mar 29, 2021","34.368","32.233","34.648","32.035","-","6.64%"
"Mar 28, 2021","32.228","32.715","32.830","31.583","-","-1.15%"
"Mar 27, 2021","32.602","33.195","33.218","31.733","-","-1.68%"
"Mar 26, 2021","33.160","29.871","33.160","29.871","-","11.25%"
"Mar 25, 2021","29.807","30.282","30.762","29.205","-","-1.76%"
"Mar 24, 2021","30.342","34.156","36.114","30.327","-","-11.34%"
"Mar 23, 2021","34.223","35.352","35.867","34.223","-","-2.91%"
"Mar 22, 2021","35.250","36.728","37.595","35.250","-","-3.97%"
"Mar 21, 2021","36.709","37.217","38.014","36.496","-","-1.44%"
"Mar 20, 2021","37.247","38.170","39.854","37.247","-","-2.37%"
"Mar 19, 2021","38.152","35.314","38.315","35.239","-","8.01%"
"Mar 18, 2021","35.323","36.210","36.627","35.323","-","-2.22%"
"Mar 17, 2021","36.125","35.434","36.183","34.651","-","2.11%"
"Mar 16, 2021","35.378","34.213","35.378","33.238","-","3.27%"
"Mar 15, 2021","34.257","36.516","38.010","34.257","-","-6.35%"
"Mar 14, 2021","36.581","37.172","37.805","36.581","-","-1.49%"
"Mar 13, 2021","37.134","35.974","37.972","35.118","-","3.18%"
"Mar 12, 2021","35.989","36.964","36.964","34.947","-","-2.45%"
"Mar 11, 2021","36.892","37.679","37.902","36.150","-","-1.73%"
"Mar 10, 2021","37.541","38.211","39.250","37.108","-","-1.62%"
"Mar 09, 2021","38.161","35.001","38.223","35.001","-","9.29%"
"Mar 08, 2021","34.918","35.113","35.515","33.625","-","-0.55%"
"Mar 07, 2021","35.111","33.433","35.111","33.433","-","5.21%"
"Mar 06, 2021","33.373","33.619","33.700","32.686","-","-0.81%"
"Mar 05, 2021","33.646","35.240","35.240","32.603","-","-4.60%"
"Mar 04, 2021","35.266","37.037","38.033","34.775","-","-4.94%"
"Mar 03, 2021","37.098","36.134","38.527","36.134","-","2.76%"
"Mar 02, 2021","36.103","35.800","37.251","35.085","-","1.30%"
"Mar 01, 2021","35.639","33.886","35.639","33.231","-","5.60%"
"Feb 28, 2021","33.749","33.271","33.749","30.461","-","0.80%"
"Feb 27, 2021","33.480","31.522","35.096","31.522","-","6.43%"
"Feb 26, 2021","31.459","31.235","32.541","28.295","-","1.62%"
"Feb 25, 2021","30.957","33.659","34.359","30.957","-","-8.04%"
"Feb 24, 2021","33.663","34.565","36.667","32.705","-","-2.62%"
"Feb 23, 2021","34.570","37.685","37.685","30.307","-","-8.17%"
"Feb 22, 2021","37.646","39.627","39.627","34.963","-","-4.74%"
"Feb 21, 2021","39.520","38.982","40.252","38.113","-","1.52%"
"Feb 20, 2021","38.927","35.077","41.249","35.077","-","11.79%"
"Feb 19, 2021","34.820","31.200","34.820","30.059","-","12.08%"
"Feb 18, 2021","31.067","31.973","32.170","31.067","-","-2.88%"
"Feb 17, 2021","31.989","30.108","32.207","30.105","-","6.20%"
"Feb 16, 2021","30.122","27.843","30.428","27.283","-","8.45%"
"Feb 15, 2021","27.774","27.021","29.299","23.891","-","3.28%"
"Feb 14, 2021","26.890","28.048","28.577","26.663","-","-3.86%"
"Feb 13, 2021","27.971","28.766","29.852","27.880","-","-2.38%"
"Feb 12, 2021","28.653","25.054","29.664","24.800","-","14.13%"
"Feb 11, 2021","25.106","23.624","25.306","23.624","-","6.52%"
"Feb 10, 2021","23.570","23.140","24.358","22.993","-","2.22%"
"Feb 09, 2021","23.057","23.074","23.644","22.599","-","0.21%"
"Feb 08, 2021","23.010","19.749","23.010","19.547","-","16.32%"
