"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 23, 2022","0.057526","0.056804","0.058520","0.055350","3.71B","1.27%"
"Jan 22, 2022","0.056806","0.061092","0.061952","0.052771","6.89B","-7.04%"
"Jan 21, 2022","0.061109","0.067774","0.068625","0.059787","5.23B","-9.84%"
"Jan 20, 2022","0.067777","0.069140","0.072017","0.067478","3.25B","-1.97%"
"Jan 19, 2022","0.069140","0.068459","0.069639","0.066239","4.12B","0.98%"
"Jan 18, 2022","0.068470","0.070848","0.071340","0.067477","3.47B","-3.35%"
"Jan 17, 2022","0.070843","0.069868","0.072429","0.068899","4.10B","1.40%"
"Jan 16, 2022","0.069862","0.068445","0.070366","0.068330","2.57B","2.06%"
"Jan 15, 2022","0.068451","0.067627","0.069332","0.067050","2.17B","1.22%"
"Jan 14, 2022","0.067627","0.066182","0.068447","0.065903","3.46B","2.19%"
"Jan 13, 2022","0.066179","0.068071","0.068526","0.065961","3.52B","-2.77%"
"Jan 12, 2022","0.068068","0.064908","0.068285","0.064908","2.95B","4.86%"
"Jan 11, 2022","0.064912","0.063453","0.065618","0.062944","3.18B","2.30%"
"Jan 10, 2022","0.063453","0.066109","0.068299","0.061193","3.90B","-4.00%"
"Jan 09, 2022","0.066100","0.065378","0.067218","0.064930","2.74B","1.11%"
"Jan 08, 2022","0.065373","0.068137","0.069138","0.064030","2.63B","-4.06%"
"Jan 07, 2022","0.068137","0.071077","0.071151","0.066594","4.71B","-4.12%"
"Jan 06, 2022","0.071065","0.071093","0.071470","0.069323","6.02B","-0.02%"
"Jan 05, 2022","0.071082","0.075966","0.077443","0.069163","3.57B","-6.43%"
"Jan 04, 2022","0.075966","0.077046","0.078000","0.075797","3.51B","-1.39%"
"Jan 03, 2022","0.077035","0.077634","0.078170","0.076267","3.32B","-0.78%"
"Jan 02, 2022","0.077638","0.076595","0.078317","0.076029","3.16B","1.37%"
"Jan 01, 2022","0.076589","0.075399","0.076853","0.075243","2.97B","1.57%"
"Dec 31, 2021","0.075403","0.077841","0.079101","0.073584","3.34B","-3.13%"
"Dec 30, 2021","0.077841","0.076449","0.078593","0.075638","2.53B","1.82%"
"Dec 29, 2021","0.076449","0.077141","0.080002","0.076177","2.95B","-0.87%"
"Dec 28, 2021","0.077121","0.081127","0.081132","0.076890","3.55B","-4.93%"
"Dec 27, 2021","0.081120","0.081496","0.082699","0.080933","2.45B","-0.46%"
"Dec 26, 2021","0.081496","0.081516","0.081903","0.079739","2.17B","0.01%"
"Dec 25, 2021","0.081487","0.080826","0.082197","0.080251","3.11B","0.83%"
"Dec 24, 2021","0.080815","0.082725","0.083156","0.080281","2.41B","-2.29%"
"Dec 23, 2021","0.082710","0.079119","0.082710","0.078075","2.42B","4.54%"
"Dec 22, 2021","0.079121","0.078849","0.080471","0.078375","1.93B","0.33%"
"Dec 21, 2021","0.078859","0.077596","0.079342","0.076943","2.20B","1.72%"
"Dec 20, 2021","0.077529","0.079839","0.080054","0.074908","2.73B","-2.90%"
"Dec 19, 2021","0.079846","0.080434","0.081731","0.079396","1.93B","-0.72%"
"Dec 18, 2021","0.080427","0.079546","0.082288","0.078675","1.96B","1.09%"
"Dec 17, 2021","0.079561","0.085334","0.085938","0.078307","4.28B","-6.77%"
"Dec 16, 2021","0.085339","0.087538","0.088034","0.085229","3.01B","-2.52%"
"Dec 15, 2021","0.087544","0.087067","0.088819","0.079943","3.71B","0.52%"
"Dec 14, 2021","0.087094","0.084969","0.087669","0.083885","3.62B","2.50%"
"Dec 13, 2021","0.084970","0.090997","0.091570","0.084105","2.91B","-6.66%"
"Dec 12, 2021","0.091032","0.091252","0.092670","0.089464","1.97B","-0.24%"
"Dec 11, 2021","0.091252","0.087728","0.091779","0.086715","1.91B","3.99%"
"Dec 10, 2021","0.087754","0.088627","0.092943","0.087559","2.66B","-0.98%"
"Dec 09, 2021","0.088625","0.092314","0.093250","0.088576","3.11B","-4.00%"
"Dec 08, 2021","0.092314","0.089934","0.093718","0.089703","3.63B","2.65%"
"Dec 07, 2021","0.089934","0.087371","0.092604","0.086677","4.55B","2.84%"
"Dec 06, 2021","0.087449","0.084297","0.087622","0.078971","8.47B","3.74%"
"Dec 05, 2021","0.084294","0.087011","0.087743","0.082186","5.36B","-3.13%"
"Dec 04, 2021","0.087016","0.093886","0.093951","0.074565","11.61B","-7.36%"
"Dec 03, 2021","0.093928","0.097502","0.101752","0.093470","8.29B","-3.67%"
"Dec 02, 2021","0.097504","0.096876","0.098229","0.094992","7.08B","0.66%"
"Dec 01, 2021","0.096863","0.096532","0.100515","0.093577","4.55B","0.35%"
"Nov 30, 2021","0.096525","0.097159","0.111531","0.094980","8.04B","-0.65%"
"Nov 29, 2021","0.097159","0.095137","0.127705","0.089808","6.45B","2.08%"
"Nov 28, 2021","0.095177","0.093348","0.095186","0.089525","9.10B","1.93%"
"Nov 27, 2021","0.093377","0.092090","0.095700","0.091626","5.72B","1.43%"
"Nov 26, 2021","0.092063","0.100090","0.101718","0.090195","9.19B","-8.01%"
"Nov 25, 2021","0.100075","0.097845","0.102159","0.095353","3.92B","2.24%"
"Nov 24, 2021","0.097883","0.102879","0.103688","0.096029","4.81B","-4.86%"
"Nov 23, 2021","0.102885","0.101812","0.103406","0.100996","5.93B","1.06%"
"Nov 22, 2021","0.101803","0.106583","0.107041","0.101193","7.69B","-4.55%"
"Nov 21, 2021","0.106655","0.105185","0.109698","0.104502","7.19B","1.38%"
"Nov 20, 2021","0.105198","0.103897","0.105645","0.101529","7.44B","1.25%"
"Nov 19, 2021","0.103903","0.100482","0.105614","0.097983","9.56B","3.38%"
"Nov 18, 2021","0.100503","0.111191","0.112520","0.099582","6.51B","-9.62%"
"Nov 17, 2021","0.111197","0.109368","0.113635","0.107002","6.09B","1.67%"
"Nov 16, 2021","0.109371","0.123800","0.123800","0.105762","8.41B","-11.66%"
"Nov 15, 2021","0.123804","0.117026","0.129138","0.115768","9.10B","5.79%"
"Nov 14, 2021","0.117024","0.112691","0.117323","0.110611","5.82B","3.86%"
"Nov 13, 2021","0.112672","0.107962","0.113949","0.107547","8.23B","4.36%"
"Nov 12, 2021","0.107962","0.108932","0.110731","0.104774","7.33B","-0.89%"
"Nov 11, 2021","0.108935","0.106724","0.110451","0.104958","6.66B","2.07%"
"Nov 10, 2021","0.106724","0.114357","0.117455","0.103250","8.16B","-6.67%"
"Nov 09, 2021","0.114351","0.109943","0.115411","0.108548","8.95B","4.01%"
"Nov 08, 2021","0.109943","0.104477","0.110092","0.104477","8.37B","5.24%"
"Nov 07, 2021","0.104471","0.102471","0.104884","0.102010","5.99B","1.97%"
"Nov 06, 2021","0.102455","0.103428","0.104235","0.099476","5.05B","-0.95%"
"Nov 05, 2021","0.103433","0.103345","0.106092","0.101963","3.88B","0.08%"
"Nov 04, 2021","0.103348","0.105867","0.107153","0.101695","5.88B","-2.37%"
"Nov 03, 2021","0.105859","0.107362","0.109199","0.102138","7.98B","-1.39%"
"Nov 02, 2021","0.107346","0.100536","0.110391","0.099816","7.96B","6.79%"
"Nov 01, 2021","0.100524","0.101507","0.102036","0.098013","3.46B","-0.97%"
"Oct 31, 2021","0.101504","0.101106","0.102367","0.097545","6.69B","0.40%"
"Oct 30, 2021","0.101099","0.099469","0.104652","0.097870","8.36B","1.65%"
"Oct 29, 2021","0.099453","0.095284","0.099453","0.094691","7.44B","4.38%"
"Oct 28, 2021","0.095284","0.090614","0.096225","0.090614","9.57B","5.18%"
"Oct 27, 2021","0.090593","0.101108","0.102653","0.089344","7.07B","-10.40%"
"Oct 26, 2021","0.101108","0.100747","0.105637","0.100241","6.39B","0.35%"
"Oct 25, 2021","0.100756","0.098107","0.101400","0.097846","4.98B","2.69%"
"Oct 24, 2021","0.098121","0.100662","0.101416","0.097289","3.03B","-2.52%"
"Oct 23, 2021","0.100659","0.099811","0.101198","0.098633","3.16B","0.85%"
"Oct 22, 2021","0.099811","0.099562","0.101947","0.098653","3.76B","0.24%"
"Oct 21, 2021","0.099573","0.103202","0.105937","0.099413","4.91B","-3.61%"
"Oct 20, 2021","0.103306","0.100549","0.106086","0.100082","5.35B","2.72%"
"Oct 19, 2021","0.100570","0.098091","0.100903","0.097872","3.75B","2.51%"
"Oct 18, 2021","0.098103","0.098701","0.099329","0.096988","2.74B","-0.60%"
"Oct 17, 2021","0.098696","0.098650","0.102075","0.096477","2.77B","0.16%"
"Oct 16, 2021","0.098536","0.098628","0.100942","0.098197","1.84B","-0.06%"
"Oct 15, 2021","0.098594","0.097147","0.102656","0.095210","4.08B","1.49%"
"Oct 14, 2021","0.097147","0.097908","0.099508","0.096412","2.93B","-0.76%"
"Oct 13, 2021","0.097895","0.095311","0.097997","0.093468","3.47B","2.71%"
"Oct 12, 2021","0.095311","0.097112","0.097112","0.091526","3.73B","-1.88%"
"Oct 11, 2021","0.097133","0.097501","0.100914","0.095118","2.84B","-0.43%"
"Oct 10, 2021","0.097555","0.103074","0.103087","0.097217","3.39B","-5.28%"
"Oct 09, 2021","0.102997","0.097688","0.105560","0.097125","6.53B","5.48%"
"Oct 08, 2021","0.097645","0.095481","0.099369","0.095257","5.73B","2.34%"
"Oct 07, 2021","0.095415","0.095481","0.098286","0.093410","6.41B","-0.06%"
"Oct 06, 2021","0.095470","0.096222","0.096992","0.091040","6.95B","-0.76%"
"Oct 05, 2021","0.096203","0.093512","0.098471","0.092897","8.28B","2.87%"
"Oct 04, 2021","0.093521","0.094960","0.095165","0.090045","4.52B","-1.54%"
"Oct 03, 2021","0.094983","0.093420","0.096643","0.092581","2.26B","1.65%"
"Oct 02, 2021","0.093444","0.094793","0.095853","0.092353","2.21B","-1.40%"
"Oct 01, 2021","0.094775","0.089418","0.094807","0.088514","2.93B","5.98%"
"Sep 30, 2021","0.089426","0.085824","0.089652","0.085520","2.31B","4.21%"
"Sep 29, 2021","0.085815","0.083080","0.087931","0.082594","3.20B","3.30%"
"Sep 28, 2021","0.083076","0.085980","0.087182","0.082966","3.50B","-3.39%"
"Sep 27, 2021","0.085989","0.087713","0.090568","0.085968","3.89B","-1.95%"
"Sep 26, 2021","0.087699","0.090528","0.090790","0.083331","5.06B","-3.17%"
"Sep 25, 2021","0.090566","0.092248","0.093681","0.089311","3.83B","-1.83%"
"Sep 24, 2021","0.092258","0.099201","0.099366","0.086125","5.12B","-6.99%"
"Sep 23, 2021","0.099186","0.098743","0.100619","0.096136","2.92B","0.43%"
"Sep 22, 2021","0.098757","0.088248","0.098757","0.086683","3.99B","12.02%"
"Sep 21, 2021","0.088162","0.091351","0.095592","0.086920","5.95B","-3.48%"
"Sep 20, 2021","0.091344","0.103699","0.103730","0.089649","7.24B","-11.93%"
"Sep 19, 2021","0.103716","0.105888","0.107464","0.102466","2.65B","-2.05%"
"Sep 18, 2021","0.105884","0.105324","0.109083","0.103537","2.26B","0.65%"
"Sep 17, 2021","0.105205","0.115932","0.120524","0.103609","5.88B","-9.29%"
"Sep 16, 2021","0.115983","0.120803","0.122226","0.112357","4.37B","-3.99%"
"Sep 15, 2021","0.120803","0.118238","0.122776","0.113472","4.63B","2.19%"
"Sep 14, 2021","0.118217","0.104662","0.120112","0.104150","7.69B","12.95%"
"Sep 13, 2021","0.104667","0.112420","0.116942","0.099106","7.41B","-6.91%"
"Sep 12, 2021","0.112439","0.095533","0.117991","0.093856","12.26B","17.71%"
"Sep 11, 2021","0.095522","0.090762","0.096943","0.090439","6.80B","5.22%"
"Sep 10, 2021","0.090782","0.093027","0.095794","0.086433","7.11B","-2.40%"
"Sep 09, 2021","0.093018","0.092737","0.094546","0.090221","4.97B","0.33%"
"Sep 08, 2021","0.092716","0.085282","0.096614","0.083520","15.88B","8.75%"
"Sep 07, 2021","0.085254","0.103818","0.105933","0.078346","7.83B","-17.87%"
"Sep 06, 2021","0.103808","0.104993","0.107236","0.101271","3.49B","-1.08%"
"Sep 05, 2021","0.104944","0.101377","0.105053","0.101088","3.44B","3.52%"
"Sep 04, 2021","0.101378","0.101355","0.103410","0.099363","3.33B","0.02%"
"Sep 03, 2021","0.101355","0.100480","0.105882","0.097839","4.94B","0.80%"
"Sep 02, 2021","0.100553","0.094988","0.102105","0.093446","4.48B","5.84%"
"Sep 01, 2021","0.095004","0.088794","0.095240","0.087265","3.52B","6.98%"
"Aug 31, 2021","0.088803","0.086120","0.090428","0.085161","4.28B","3.11%"
"Aug 30, 2021","0.086127","0.088470","0.088785","0.085502","2.67B","-2.65%"
"Aug 29, 2021","0.088476","0.088263","0.090128","0.086802","3.04B","0.25%"
"Aug 28, 2021","0.088254","0.088285","0.088748","0.086295","2.10B","-0.05%"
"Aug 27, 2021","0.088295","0.083073","0.088295","0.081590","3.31B","6.35%"
"Aug 26, 2021","0.083023","0.086883","0.088354","0.081471","3.61B","-4.44%"
"Aug 25, 2021","0.086884","0.084635","0.087774","0.082823","3.09B","2.65%"
"Aug 24, 2021","0.084638","0.089915","0.091066","0.083949","4.85B","-5.88%"
"Aug 23, 2021","0.089922","0.087954","0.096638","0.087690","4.14B","2.24%"
"Aug 22, 2021","0.087953","0.087985","0.090296","0.085965","2.11B","-0.04%"
"Aug 21, 2021","0.087986","0.090286","0.090472","0.086789","2.88B","-2.55%"
"Aug 20, 2021","0.090286","0.088311","0.090666","0.086533","2.63B","2.24%"
"Aug 19, 2021","0.088306","0.084570","0.088321","0.081737","3.47B","4.40%"
"Aug 18, 2021","0.084582","0.085224","0.087339","0.081927","3.53B","-0.77%"
"Aug 17, 2021","0.085237","0.089344","0.092381","0.085031","3.82B","-4.62%"
"Aug 16, 2021","0.089361","0.092955","0.096427","0.088409","4.16B","-3.87%"
"Aug 15, 2021","0.092962","0.092423","0.095044","0.089322","3.87B","0.58%"
"Aug 14, 2021","0.092427","0.089498","0.093160","0.086848","3.45B","3.27%"
"Aug 13, 2021","0.089496","0.084004","0.089543","0.083064","3.26B","6.56%"
"Aug 12, 2021","0.083990","0.083114","0.091115","0.080613","6.02B","1.05%"
"Aug 11, 2021","0.083118","0.074587","0.086325","0.074269","5.86B","11.44%"
"Aug 10, 2021","0.074588","0.073940","0.075608","0.072245","3.32B","0.84%"
"Aug 09, 2021","0.073966","0.071923","0.075096","0.069951","3.42B","2.90%"
"Aug 08, 2021","0.071885","0.074825","0.076066","0.070949","3.75B","-3.95%"
"Aug 07, 2021","0.074842","0.071873","0.076497","0.071829","3.36B","4.13%"
"Aug 06, 2021","0.071873","0.070138","0.072279","0.069836","2.74B","2.48%"
"Aug 05, 2021","0.070136","0.067786","0.070761","0.067355","4.12B","3.47%"
"Aug 04, 2021","0.067786","0.064012","0.068252","0.063537","2.85B","5.90%"
"Aug 03, 2021","0.064010","0.064629","0.065815","0.062843","3.31B","-0.96%"
"Aug 02, 2021","0.064629","0.064058","0.065593","0.062624","2.72B","0.89%"
"Aug 01, 2021","0.064058","0.063924","0.067120","0.062804","3.09B","0.21%"
"Jul 31, 2021","0.063921","0.063218","0.065168","0.061193","2.93B","1.13%"
"Jul 30, 2021","0.063204","0.061861","0.064247","0.059806","2.53B","2.20%"
"Jul 29, 2021","0.061843","0.060693","0.062121","0.060013","2.53B","1.90%"
"Jul 28, 2021","0.060688","0.060204","0.062809","0.059737","2.96B","0.79%"
"Jul 27, 2021","0.060213","0.058754","0.061285","0.057181","3.48B","2.47%"
"Jul 26, 2021","0.058761","0.057898","0.063944","0.057670","4.83B","1.49%"
"Jul 25, 2021","0.057899","0.057040","0.058079","0.056439","2.95B","2.26%"
"Jul 24, 2021","0.056619","0.056002","0.056932","0.055782","2.96B","1.13%"
"Jul 23, 2021","0.055989","0.055260","0.056160","0.053749","3.05B","1.31%"
"Jul 22, 2021","0.055265","0.053852","0.055332","0.052980","3.14B","2.63%"
"Jul 21, 2021","0.053846","0.050488","0.055161","0.049755","3.52B","6.64%"
"Jul 20, 2021","0.050495","0.053431","0.054178","0.049144","2.98B","-5.49%"
"Jul 19, 2021","0.053428","0.055932","0.056232","0.053338","2.98B","-4.47%"
"Jul 18, 2021","0.055927","0.055974","0.057482","0.055381","2.57B","-0.08%"
"Jul 17, 2021","0.055974","0.055593","0.056663","0.054774","2.74B","0.69%"
"Jul 16, 2021","0.055593","0.057848","0.058796","0.055593","2.80B","-3.90%"
"Jul 15, 2021","0.057846","0.059894","0.060718","0.057091","2.99B","-3.40%"
"Jul 14, 2021","0.059882","0.059362","0.060272","0.056899","2.71B","0.88%"
"Jul 13, 2021","0.059359","0.060090","0.060691","0.058727","2.25B","-1.25%"
"Jul 12, 2021","0.060111","0.061860","0.062771","0.059559","2.35B","-2.80%"
"Jul 11, 2021","0.061845","0.061425","0.062512","0.060624","2.13B","0.72%"
"Jul 10, 2021","0.061404","0.062198","0.063020","0.060636","2.23B","-1.27%"
"Jul 09, 2021","0.062196","0.061071","0.062526","0.059518","2.23B","1.84%"
"Jul 08, 2021","0.061074","0.064327","0.064459","0.060456","4.27B","-5.06%"
"Jul 07, 2021","0.064332","0.064945","0.065959","0.064225","3.02B","-0.95%"
"Jul 06, 2021","0.064950","0.064505","0.066399","0.063920","2.83B","0.67%"
"Jul 05, 2021","0.064515","0.067354","0.067385","0.063629","3.58B","-4.23%"
"Jul 04, 2021","0.067366","0.066715","0.068244","0.066333","3.18B","0.97%"
"Jul 03, 2021","0.066715","0.066552","0.067390","0.065207","2.90B","0.25%"
"Jul 02, 2021","0.066552","0.064749","0.066566","0.063260","3.73B","2.75%"
"Jul 01, 2021","0.064768","0.068185","0.068275","0.063695","4.36B","-5.01%"
"Jun 30, 2021","0.068185","0.067849","0.068739","0.063908","6.52B","0.59%"
"Jun 29, 2021","0.067788","0.065315","0.069804","0.065242","5.33B","3.82%"
"Jun 28, 2021","0.065295","0.064753","0.066463","0.064241","2.92B","0.86%"
"Jun 27, 2021","0.064737","0.062710","0.064897","0.061031","3.10B","3.23%"
"Jun 26, 2021","0.062714","0.061424","0.062938","0.058912","4.54B","2.05%"
"Jun 25, 2021","0.061455","0.066083","0.068512","0.060156","6.82B","-7.00%"
"Jun 24, 2021","0.066080","0.057981","0.067897","0.057827","8.40B","14.01%"
"Jun 23, 2021","0.057958","0.050948","0.057964","0.049438","6.24B","13.79%"
"Jun 22, 2021","0.050937","0.053501","0.056341","0.046406","9.86B","-4.98%"
"Jun 21, 2021","0.053607","0.067676","0.067990","0.053352","6.54B","-20.76%"
"Jun 20, 2021","0.067651","0.068342","0.068644","0.063316","2.92B","-1.07%"
"Jun 19, 2021","0.068386","0.069501","0.070125","0.068291","2.34B","-1.58%"
"Jun 18, 2021","0.069481","0.073858","0.074728","0.068244","4.37B","-5.91%"
"Jun 17, 2021","0.073848","0.068963","0.073928","0.068278","3.21B","7.10%"
"Jun 16, 2021","0.068951","0.071756","0.072716","0.065533","3.68B","-3.91%"
"Jun 15, 2021","0.071756","0.072027","0.073098","0.070883","2.60B","-0.37%"
"Jun 14, 2021","0.072026","0.071452","0.072733","0.070017","3.13B","0.78%"
"Jun 13, 2021","0.071466","0.068003","0.071849","0.066612","2.80B","5.09%"
"Jun 12, 2021","0.068006","0.069172","0.069181","0.065777","3.35B","-1.65%"
"Jun 11, 2021","0.069147","0.072555","0.073307","0.068505","3.61B","-4.69%"
"Jun 10, 2021","0.072549","0.075335","0.077061","0.071472","5.97B","-3.69%"
"Jun 09, 2021","0.075332","0.072470","0.075339","0.070026","4.72B","3.95%"
"Jun 08, 2021","0.072472","0.071710","0.073174","0.067369","6.59B","1.05%"
"Jun 07, 2021","0.071721","0.077433","0.078573","0.071142","3.70B","-7.37%"
"Jun 06, 2021","0.077430","0.075534","0.077455","0.075369","3.14B","2.49%"
"Jun 05, 2021","0.075546","0.077377","0.081510","0.074263","4.36B","-2.37%"
"Jun 04, 2021","0.077377","0.082215","0.082851","0.073837","6.57B","-5.80%"
"Jun 03, 2021","0.082145","0.078038","0.082461","0.077187","5.01B","5.26%"
"Jun 02, 2021","0.078039","0.076095","0.079538","0.074175","5.15B","2.56%"
"Jun 01, 2021","0.076095","0.076813","0.077442","0.073713","7.88B","-0.99%"
"May 31, 2021","0.076858","0.071982","0.076899","0.069800","5.42B","6.74%"
"May 30, 2021","0.072003","0.068712","0.073143","0.066571","5.56B","4.80%"
"May 29, 2021","0.068703","0.072078","0.074402","0.067084","7.42B","-4.67%"
"May 28, 2021","0.072069","0.079467","0.081528","0.070325","7.21B","-9.10%"
"May 27, 2021","0.079285","0.083124","0.083172","0.076364","6.86B","-4.59%"
"May 26, 2021","0.083096","0.077082","0.084323","0.076056","10.37B","7.80%"
"May 25, 2021","0.077086","0.076796","0.080882","0.071364","9.78B","0.39%"
"May 24, 2021","0.076785","0.062881","0.076785","0.061930","11.96B","22.14%"
"May 23, 2021","0.062867","0.075330","0.076990","0.055695","12.14B","-16.50%"
"May 22, 2021","0.075290","0.077870","0.079071","0.070914","7.00B","-3.31%"
"May 21, 2021","0.077870","0.089186","0.093117","0.071317","10.10B","-12.70%"
"May 20, 2021","0.089200","0.078857","0.092988","0.073724","11.21B","13.13%"
"May 19, 2021","0.078846","0.116355","0.117696","0.064799","20.46B","-32.25%"
"May 18, 2021","0.116377","0.112827","0.119849","0.111848","5.66B","3.16%"
"May 17, 2021","0.112809","0.119568","0.119733","0.108614","8.47B","-5.63%"
"May 16, 2021","0.119535","0.120592","0.131129","0.114865","8.99B","-0.88%"
"May 15, 2021","0.120594","0.124790","0.127051","0.118278","8.21B","-3.36%"
"May 14, 2021","0.124788","0.121513","0.128260","0.119327","6.67B","2.71%"
"May 13, 2021","0.121492","0.118975","0.126580","0.109081","12.94B","1.98%"
"May 12, 2021","0.119133","0.138915","0.147175","0.118202","10.26B","-14.24%"
"May 11, 2021","0.138909","0.127135","0.139305","0.121720","9.26B","9.28%"
"May 10, 2021","0.127119","0.142913","0.148165","0.121285","9.36B","-11.04%"
"May 09, 2021","0.142896","0.142969","0.145666","0.135221","6.95B","-0.05%"
"May 08, 2021","0.142969","0.147553","0.152741","0.141394","6.14B","-3.11%"
"May 07, 2021","0.147557","0.152191","0.169771","0.139676","13.47B","-3.04%"
"May 06, 2021","0.152191","0.146511","0.157964","0.137792","13.62B","3.88%"
"May 05, 2021","0.146508","0.121984","0.146519","0.121494","11.85B","20.06%"
"May 04, 2021","0.122031","0.131630","0.131755","0.119668","6.78B","-7.27%"
"May 03, 2021","0.131598","0.127557","0.136540","0.127444","5.55B","3.17%"
"May 02, 2021","0.127557","0.131102","0.132166","0.125388","3.00B","-2.69%"
"May 01, 2021","0.131085","0.132371","0.133455","0.127619","3.05B","-0.97%"
"Apr 30, 2021","0.132371","0.121243","0.132917","0.118891","4.37B","9.18%"
"Apr 29, 2021","0.121244","0.122764","0.125208","0.117723","3.51B","-1.23%"
"Apr 28, 2021","0.122760","0.125954","0.129740","0.116243","4.31B","-2.53%"
"Apr 27, 2021","0.125949","0.117353","0.128733","0.115573","4.96B","7.36%"
"Apr 26, 2021","0.117313","0.101675","0.117368","0.100258","5.39B","15.45%"
"Apr 25, 2021","0.101616","0.102675","0.109949","0.096539","4.11B","-1.09%"
"Apr 24, 2021","0.102731","0.109125","0.114246","0.102224","6.67B","-5.83%"
"Apr 23, 2021","0.109092","0.110115","0.112478","0.090961","13.15B","-0.93%"
"Apr 22, 2021","0.110115","0.122742","0.129626","0.109575","7.03B","-10.28%"
"Apr 21, 2021","0.122729","0.132787","0.135531","0.122719","4.05B","-7.80%"
"Apr 20, 2021","0.133113","0.129888","0.134769","0.117528","6.90B","2.41%"
"Apr 19, 2021","0.129985","0.142995","0.147772","0.129926","6.75B","-9.10%"
"Apr 18, 2021","0.142995","0.155502","0.156821","0.124927","10.57B","-8.07%"
"Apr 17, 2021","0.155539","0.161091","0.179874","0.153232","9.94B","-3.54%"
"Apr 16, 2021","0.161244","0.163900","0.176554","0.135076","13.08B","-1.62%"
"Apr 15, 2021","0.163900","0.140274","0.168534","0.136165","10.66B","16.84%"
"Apr 14, 2021","0.140272","0.146551","0.156136","0.132745","10.84B","-4.29%"
"Apr 13, 2021","0.146566","0.128793","0.154986","0.128097","11.48B","13.80%"
"Apr 12, 2021","0.128793","0.122120","0.137215","0.121644","9.45B","5.46%"
"Apr 11, 2021","0.122120","0.126402","0.126701","0.118177","4.88B","-3.38%"
"Apr 10, 2021","0.126386","0.115856","0.127211","0.112643","6.68B","9.09%"
"Apr 09, 2021","0.115856","0.123625","0.125059","0.114471","4.97B","-6.28%"
"Apr 08, 2021","0.123616","0.110318","0.125937","0.110254","8.12B","12.37%"
"Apr 07, 2021","0.110012","0.124147","0.125561","0.103777","13.36B","-11.42%"
"Apr 06, 2021","0.124191","0.136682","0.138641","0.111913","13.77B","-9.23%"
"Apr 05, 2021","0.136823","0.127618","0.148982","0.126033","17.68B","7.20%"
"Apr 04, 2021","0.127630","0.101442","0.128362","0.099920","15.32B","25.79%"
"Apr 03, 2021","0.101466","0.092310","0.110775","0.088157","15.40B","9.98%"
"Apr 02, 2021","0.092258","0.085409","0.092384","0.084295","7.45B","8.05%"
"Apr 01, 2021","0.085388","0.092776","0.094622","0.082448","11.17B","-7.96%"
"Mar 31, 2021","0.092770","0.065996","0.097103","0.065549","21.21B","40.57%"
"Mar 30, 2021","0.065996","0.064732","0.066764","0.064223","3.67B","1.94%"
"Mar 29, 2021","0.064739","0.063622","0.065756","0.063250","2.87B","1.75%"
"Mar 28, 2021","0.063625","0.063619","0.064660","0.062203","3.57B","0.01%"
"Mar 27, 2021","0.063617","0.064688","0.067486","0.062798","5.75B","-1.69%"
"Mar 26, 2021","0.064712","0.055302","0.065963","0.055281","7.38B","17.00%"
"Mar 25, 2021","0.055308","0.055781","0.056265","0.053315","5.34B","-0.86%"
"Mar 24, 2021","0.055786","0.058626","0.062213","0.054364","7.27B","-4.94%"
"Mar 23, 2021","0.058683","0.059298","0.061400","0.057534","4.77B","-1.04%"
"Mar 22, 2021","0.059297","0.063291","0.066164","0.059049","6.41B","-6.30%"
"Mar 21, 2021","0.063281","0.060797","0.064464","0.058687","7.01B","4.09%"
"Mar 20, 2021","0.060797","0.058655","0.068302","0.058614","14.03B","3.62%"
"Mar 19, 2021","0.058671","0.053302","0.059460","0.052264","6.98B","10.07%"
"Mar 18, 2021","0.053301","0.054850","0.055153","0.052996","4.78B","-2.75%"
"Mar 17, 2021","0.054808","0.052359","0.055785","0.051991","6.58B","4.71%"
"Mar 16, 2021","0.052342","0.050693","0.053097","0.049143","5.73B","3.27%"
"Mar 15, 2021","0.050684","0.051086","0.052184","0.048426","6.09B","-0.80%"
"Mar 14, 2021","0.051095","0.052875","0.053836","0.051052","3.87B","-3.36%"
"Mar 13, 2021","0.052871","0.049953","0.054058","0.048883","7.65B","5.84%"
"Mar 12, 2021","0.049953","0.051502","0.051716","0.048812","4.46B","-2.94%"
"Mar 11, 2021","0.051467","0.051454","0.051828","0.049741","4.58B","0.03%"
"Mar 10, 2021","0.051451","0.053182","0.053355","0.050446","4.54B","-3.28%"
"Mar 09, 2021","0.053196","0.053024","0.053553","0.052061","4.58B","0.33%"
"Mar 08, 2021","0.053022","0.051738","0.053263","0.050276","5.86B","2.47%"
"Mar 07, 2021","0.051742","0.050168","0.051831","0.050016","3.52B","3.09%"
"Mar 06, 2021","0.050190","0.050174","0.050755","0.048711","4.16B","0.03%"
"Mar 05, 2021","0.050174","0.051431","0.051433","0.048526","4.83B","-2.43%"
"Mar 04, 2021","0.051425","0.048881","0.053330","0.048439","9.65B","5.05%"
"Mar 03, 2021","0.048954","0.046861","0.049615","0.046532","4.84B","4.46%"
"Mar 02, 2021","0.046862","0.047848","0.048821","0.045475","5.81B","-2.06%"
"Mar 01, 2021","0.047848","0.045610","0.048107","0.045012","6.53B","4.93%"
"Feb 28, 2021","0.045598","0.046519","0.046784","0.043233","6.82B","-1.98%"
